Method,Total_Return,Annual_Return,Volatility,Sharpe_Ratio,Max_Drawdown
equal_weight,2.086824787187352,0.16259962938537925,0.2717246831000852,0.5247945374651706,0.47856215003027924
simple_rf_enhanced,2.106983395606542,0.1635003275275176,0.2723601314581444,0.5268771415230807,0.4805617169877883
rf_momentum,2.2250286486386956,0.16885506111787352,0.27689045608058177,0.5375954925458071,0.4868708052103104
