Date,AXP,BAC,BK,C,CB,COF,GS,JPM,MS,PNC,SCHW,STT,TFC,USB,WFC
2023-03-08,0.5868644330525878,0.5542481338798312,0.5319871836007479,0.5371584834144917,0.5407246550293217,0.5586986764425904,0.5490099820267734,0.5395063141990178,0.559757297050055,0.5740496318460037,0.5450208983407423,0.5442014354641969,0.5480202263618086,0.5483493912001318,0.520178873166633
2023-03-09,0.6504390304679487,0.5567422992054009,0.5603994378844678,0.5358997641697746,0.5390522904633149,0.5381412199284906,0.5399470942864762,0.5860054934817361,0.5709566637437778,0.5338176375819043,0.5452475357423339,0.5573667724741789,0.5402649767881349,0.5351632888102626,0.51760132408642
2023-03-10,0.615346126304187,0.557274993863739,0.5317232495611239,0.5358882180167288,0.5514640131911008,0.5576147113572106,0.5354065144821539,0.6001402365617782,0.5742273726511494,0.5260208077824675,0.550178451243113,0.5307695365515577,0.5407477450927249,0.5419038358057726,0.5239515117936101
2023-03-13,0.6346549527849581,0.552477820841507,0.5378492222889003,0.530563775855538,0.5624132967209748,0.5509869861891844,0.5290848955451869,0.5867121506278618,0.5883620557547703,0.546117894806189,0.5453288128900373,0.5462576587291414,0.542322441181609,0.5329481404084425,0.5205198861575332
2023-03-14,0.6153086530847489,0.5401276858852843,0.5285474341970849,0.5316778612576593,0.5147384448091245,0.5499947214382271,0.530306186131538,0.5807482088088247,0.5793052787166194,0.57685471614001,0.542853864672113,0.5373210292718493,0.5417698629660926,0.5686195117258253,0.5211701883905145
2023-03-15,0.6026516998752504,0.5443557303748918,0.5608580261351247,0.5306284925418426,0.5461473830904873,0.5295748809740052,0.5467606746680752,0.5668633587064443,0.5785734134906787,0.5530502159159815,0.5445982352003453,0.5428626125144489,0.5450833382276526,0.541454733631614,0.5264025279684296
2023-03-16,0.547849965013812,0.5449245841200636,0.5250463137419864,0.5253209976317943,0.5056891503236544,0.5566202608965383,0.5314373324462752,0.5810416121623083,0.5884212339606528,0.5173696964059475,0.5489585340066957,0.5304134790462077,0.5450833164500876,0.5266397953779011,0.5265158160552557
2023-03-17,0.6165349668082063,0.5459749172313386,0.5656377863761486,0.5290324056064288,0.5642931858961914,0.5355909945313754,0.5372493547992231,0.5535989818515448,0.5828507272773047,0.5430372941427531,0.546267644740598,0.539985161216859,0.5427110921279508,0.5222971686121717,0.5230989233974229
2023-03-20,0.587718832478154,0.5475772125039836,0.5292694918140123,0.5318276727547585,0.5219747430058983,0.521452626873808,0.5246854909132834,0.5783300756092781,0.5824480250145564,0.5532425710404959,0.5446168140778452,0.5296332729011711,0.5466256025008763,0.5612182278883976,0.5158420699812786
2023-03-21,0.5740631344705666,0.5348964331762648,0.5483094100000065,0.5244238037234547,0.4906046302197414,0.5569504505505964,0.54012290971713,0.5667263321965107,0.5621610032400933,0.5808706640601553,0.552465108134668,0.548249282982118,0.5478897419417837,0.5517398839601863,0.5245700799526516
2023-03-22,0.6432113513089545,0.5580142393977513,0.5573581498380453,0.5375654333611822,0.5491626631192016,0.5373249531918418,0.5333202349561378,0.5793414068442796,0.5681844766092895,0.5466176684676013,0.543310454605337,0.5549505782717886,0.5410494393423307,0.522383085044536,0.5191735189876071
2023-03-23,0.6262349353771203,0.5623242742871825,0.5523902243716816,0.5413753249855459,0.5248069160955867,0.5551849174970402,0.5510336067094571,0.6071756385278204,0.5685449640742924,0.5620110532119296,0.5449049624461453,0.5562765965381994,0.5468496501343444,0.5836659781679245,0.5228820298246362
