Date,AXP,BAC,BK,C,CB,COF,GS,JPM,MS,PNC,SCHW,STT,TFC,USB,WFC
2015-01-05,-0.026445984989738713,-0.02905009867965025,-0.02570422994990429,-0.03151510202346586,-0.016340392415894356,-0.02303331404233777,-0.031222278356998312,-0.031045182726573972,-0.03125825294457196,-0.03060960684037517,-0.03342134355741633,-0.01659268084066068,-0.03156580473443449,-0.02409073028529951,-0.027422443781669914
2015-01-06,-0.021312043356919053,-0.02991952967450573,-0.028919667018333373,-0.035204359001606234,-0.008794589326891589,-0.018612996958785932,-0.020229449936654875,-0.025928796626203177,-0.02879967123681515,-0.025897345665391258,-0.03663140197996151,-0.02855289353974544,-0.019502551730388507,-0.013257388502696199,-0.020864497109260416
2015-01-07,0.021840462975722064,0.004744771171052653,0.020637687282086148,0.009269985984829088,0.014249928065709128,0.01137965356179138,0.014902539770885959,0.0015258424718302965,0.014277918286399016,0.011543746532212129,0.01954530398488008,0.009352178875093653,0.013351215111026216,0.008802611691435258,0.005951632883893776
2015-01-08,0.014174642724918085,0.020661354255048447,0.013821170779652281,0.015047634317585823,0.01617042376479949,0.009750835880133035,0.015965407148260224,0.022346045532587455,0.014889310607261397,0.019250321323532882,0.026141512406259837,0.021177881828003287,0.01667101365990753,0.007347940701803557,0.02213698171257006
2015-01-09,-0.01266625189061743,-0.017929616495090395,-0.014642926806969658,-0.022333006900280505,-0.014174107142857162,-0.017332934638029318,-0.015346533236743398,-0.01738662589616724,-0.016271053201490693,-0.018660689406176934,-0.03362796433275261,-0.014517036649222992,-0.025919058413971574,-0.020743236995870773,-0.016430218700537513
2015-01-12,-0.010174666749703798,-0.01766762281705392,-0.014347362310219935,-0.007877289515939467,-0.012084127571290515,-0.0039055960117427846,-0.01217002049700322,-0.008594327709484983,-0.013828891136940746,-0.007030143585042725,-0.009841595551320581,-0.008680871819171876,-0.009231496268291894,-0.009310765750015326,-0.0119589892233124
2015-01-13,-0.0030169880612579414,-0.01378905643521855,-0.0018197432862149254,-0.007145669777527619,0.0015178222311611478,-0.00847491848068771,-0.0007563451575800517,0.0001695099866756422,-0.00934805222917745,-0.01353885108737507,0.0007099966981192196,-0.002388377991890289,-0.0016442804393362875,-0.01080831173158281,-0.003842367090043486
2015-01-14,-0.024207051319378836,-0.024923977884738435,-0.02526041141852009,-0.01939248371875535,-0.02068294532645465,-0.02092064310515751,-0.02541476650385066,-0.03450022272460629,-0.022758990580009075,-0.017983860084546444,-0.03405450895499429,-0.024471298991093016,-0.02113666686514626,-0.018052405319555986,-0.011571959876763405
2015-01-15,-0.013667324423422333,-0.05236912278246386,-0.0048090256022580435,-0.03710467769402637,-0.00027324826464425467,0.0026057838212805162,-0.009654393727910104,-0.03203663617912067,-0.017892755195828225,-0.006987909880163734,-0.0205656167369046,-0.007770797863625667,-0.004486805582604281,-0.009675761509772673,-0.010341351217621919
2015-01-16,0.0018630607914853492,0.011841970838378346,0.005637297399948782,0.008045814028356135,0.017574291946621745,-0.003898727485556752,-0.007059309158229943,0.01709427121416951,0.00896492759969214,0.024508704052882413,0.008623898640872651,0.012091193164202263,0.014647920660081803,0.014167269013114936,0.01813870945878393
2015-01-20,0.014179550449264777,-0.0078021500907312635,-0.005872669030177691,-0.007351690496783636,-0.011453999826885775,0.009654312264105736,-0.009027907851880235,-0.0039334762450371485,-0.0040125790180401966,0.0021319874568008768,-0.005576417372983644,-0.006245088320649406,-0.007218188622962307,-0.007466467218458672,0.006971789943185147
2015-01-21,0.004698705988056107,0.009829455813225696,0.008324441620409795,0.010156870178312127,0.0006338601738400396,-0.002326020611343016,0.00865493980071741,0.003230808982793709,-0.0005758897002875463,0.001890073452357699,-0.0018690943694574802,0.021038446739692906,-0.0033557736225435786,0.02402306978659796,0.0019226841251431814
